label,text
,House of Commons Library agrees with Michael Gove and a host of senior lawyers that PM's deal isn't legally binding
,#StormSWT - UPDATE AT 08:54 - Cleared 21 of 33 trees. Services now not expected to start until at least 11:00.
,I'd have thought 'worst Chancellor in history' was a tough title to take away from Hitler.
,Good performance from @tamworthfc to cap a great day.
,
,Great to see 15 London Tech SMEs w/us in Tel Aviv - growth in Tech here represents incredible opportunity for London
,@AndrewRosindell with Buster! #MPDogofTheYear
,An alternative vision of Birmingham put out by the Conservative Councillors - it's possible if you choose it in May.
,Hello from the top of Nurek HPP. Impressive construction.  @DFID_UK @Hugh_Philpott @UKinTajikistan
,.@educationgovuk Kissack- important to note govt's social work reform programme which is a ministerial priority #careleavers
,"At transport Qs, Patrick McLoughlin says looking at ""all options"" when pressed by @Geoffrey_Cox on new x-country line to avoid Dawlish"
,"100,000 new homes will be available to first time buyers at a 20% discount.  #StarterHome #BuildingBritain"
,Thank you @JasonMcCartney MP for Colne Valley for supporting equal access to TV #SubtitleIt
,Fenwick Hoard of Roman Jewellery on display this March at Colchester Castle. Public Opening Night 24th March
,The Big Beach Clean Up!  #westonshore #southampton #volunteers #litter #litterati #hampshire
,Talking to @Michael4MDNP at 0810 on @HopeFM about recent the #RefugeeCrisis with some big questions.. (er herm @bournemouthecho)
,"@grahamwads @BritTri just amazing you went to school w'my bro,now ur coaching my mum 2world Tri victory! @BristolPost @bbcrb @geoff20man"
,@KimWilksUK @AireboroughV Just heard back from council. They are going out to look and report back
,@daniel4shrews promoting GREAT Shropshire products at key CEE food & drink event. Daniel tks for all your help with UK trade @BPCC_Trade
,Clegg rubbished tory education policy now PM speaking sense at last on the high cost of the lib dem windmill and solar craze
,"The Queen unveils a plaque marking @Crossrail 1's naming as the #Elizabethline, in Her Majesty's 90th year"
,More and better jobs:  #jobs
,"Under @BorisJohnson almost 100,000 affordable homes have been delivered. Only @ZacGoldsmith can build on this legacy. Khan cannot deliver."
,PM @David_Cameron & school kids #PlantAPoppy @Number10gov  #Centenary @heritagelottery @DCMS
,".@PhilipDaviesMP: ""The sky hasn't fallen in in Scotland"" since Sunday trading extension, ""everyone will soon get on with it"" #wato"
,So so many delicious treats today! Much better than shopping in the rain . .
,"#marsden who's house was that! getting a little excited, A Monster Calls: the first trailer lands  via @denofgeek"
,Well-deserved @PaulMaynardMP who made it onto the @ShawTrust #Power100Mag for 2015. Thanks for your ongoing support of @MD_Trailblazers
,@telfordlive @cllrclive One of my team specialises in OCD. BTW tell Gilly there are two different girls on #teamlucy with short blonde hair.
,Huge strides were made in 2014 to bring #FinancialEducation & #Enterprise to young people  @JTomlinsonMP @MartinSLewis
,.@uxbridgewalrus @EnvAgencyMids @SthStaffsWater Actually a C19th clean water supply for #Lichfield before it became #LichVegas.
,. @daniel4shrews good evening canvassing in Bagley  #shrewsbury #teamdk @Conservativeshr
,In the House of Commons today where PM is making the case for action against ISIL at request of Iraq and to protect our national security
,Best wishes for all canvassing this weekend. Every vote matters  #VoteConservative
,@SueToddPhotos that really us their twitter tag?!
,Entrepreneurs must be passionate. The by product is success if you are passionate! #HowIMadeIt @nadhimzahawi
,Some of the poppies which have grown from the seeds I gave away last year to constituents to mark the start of #WW1
,Road dirt. The best go-faster stripe.
,@narendramodi embraces #davidcameron on the #wembley stage #ukwelcomesmodi @ Wembly Stadium
,@JayneLavinia Hi Jayne. Sorry I couldnt drop by yesterday. If you call my office on 01384 913123 they will arrange meeting in Wordsley
,And Govt business motion. Until any hour.. but not later than 10pm
,Today Lichfield MP @Mike_Fabricant tabled a bid to annul controversial HS2 route  #bhambc
,"Two top British Chambers of Commerce figures publicly backed Remain in the last two weeks, with no consequences:"
,The PM asks if we'd be happy to have Norway & Switzerland EU deal. They're 1st & 2nd in list of most prosperous nations. @vote_leave
,#pubchefawards # @beerandpub #cookoff @gordonstottchef #concentrating hard #finals @kitmalthouse #suninndummer
,The party which 'has the best team of leaders to deal with the country's problems': CON: 43% LAB: 16% UKIP: 4% LDEM: 2% (via Ipsos Mori)
,"London #tubestrike will cost British economy £200m, government sources tell @BBCNormanS"
,My MP column in today's @TheGillsFC match programme. Come on @TheGillsFC another brilliant team performance please.
,@roywnorris @CheneyCraig @swilliamsmp that foodbanks started in 2004 is simply a fact I'm afraid.
,The government has announced today it will be creating new rules governing infant cremations following the Shrewsbury Baby Ashes scandal.
,@tris2506 @markarcher61 line to Wisbech has to address cost & disruption of crossing A47 trunk road. Still not seen any worked up costs.
,My article in this weeks @MorleyOb #Morley #Outwood
,Adam has written a brilliant book which could help so many understand dementia. Can you join me and help him publish?
,Expelled @ukip councilor @JamesMoyies supports @Conservatives @RebeccaHarrisMP & @JamesDuddridge in#GE2015 @SiDedman
,Just had brief chat with PM. Told me he's very keen to see the back of Chris Ruane MP at next election. Sure @jamesdavies4mp is on the case!
,Was so pleased to begin my week welcoming local pupils from the constituency to Parliament.
,"PM:Don't put our economy at risk with Labour & SNP- issue by issue, vote by vote, the SNP would hold EdM to ransom"
,Just spoke to the new MP for South #Thanet @cmackinlay. Hear more on #kmfm at 12pm
,Heart screening for youngsters-fully support this & its vital to get defibs vat free & accessible
,"#Conservativestakingaction on Energy- Rolling back green levies. By cutting green taxes,saving people an average £50 on their energy..."
,@HollyyMorrrgan #youthclub #StDunstans did not think it possible - but the door just got better. Welcome @NataliaKerr!
,"In Stockton with referendum superhero @JamesWhartonMP, patriot MEP @MartinCallanan & candidate @BenHouchen."
,The best reason to vote Conservative. Tory reformers are delivering Grown-Up Government.
,"This is the most ridiculous claim yet from the In mob.  What is the evidence for these claims?   Quoted: .@NickyMorgan01: ""If Britain leaves Europe it will be young people who suffer the most”"
,@stevedouble let the #celebratingdiversityweek debate begin!
,"@vloaiza Yes you did!!! Wonderful to meet you and I'd be very honoured & ""happy"" to be part of your team.....gulp! #skydive #WorldRecord"
,Thanks to Craig Tracey MP @craig4nwarks for visiting @ColeshillSchool on Friday.
,Sec of State's statement on cutting of onshore wind subsidy  #abetterdeal @AmberRuddhr #nomoreonshorewind
,Obituary: Multi-award-winning photographer Allan Williamson | Tamworth Herald  via @tamworthherald
,@braemar88 choice of schools should cover a range of needs inc academic excellence (not just for those with cash)
,@soimabitmental we have UTC formally opening soon as will new fire station. Wind farm with 300 new jobs in next few weeks plus 5 new firms
,The super #Uckfield church christmas tree exhibit is open + stunning! Doing the tour  #ClaireDowling. @WealdenTories
,PICTURES AND VIDEO: Chilly chickens get knitted jumpers for the winter  #OnlyinCornwall
,Financial services - the UK’s biggest export industry - will continue to grow & create jobs after we #TakeControl
,".@timloughton ""we must have a change of mindset in government"" for the most important members of society, our children. #1001CriticalDays"
,Really good opening to Westminster Hall debate by @PaulMaynardMP. Namechecking our work.
,Listen to #GrassrootsOut Ambassador @DavidTCDavies  on @BBCRadioWales  this morning.
,My first Christmas gig! Just dropped into the wonderful @AbbeyfieldHomes in Bamburgh to Stir The Christmas Cake!
,@vernon_bear  don't assume. Please email. Meeting WB resident(s) tmrw to discuss. Much more detail via email. Pls contact. Happy to discuss
,Slideshow: Thousands take part in Race for Life in #Wakefield
,Gritters will be out in Southend overnight and over weekend as required - winter weather and travel advice from
,Mayors community carol tonight Hadleigh Temple 7.30pm everyone welcome. Free admission but there will be a collection for cancer research.
,"""Running inspires creativity, relieves stress, and gives us insight into ourselves and the world” @BartYasso"
,Henleaze Library - meeting this Tues 2-4pm @ library. What are planned Henleaze changes? Please RT @CLeslieMP
,"@KirstieMAllsopp Kirstie, I was a property solicitor before being elected in May and would love to meet up to discuss this please DM me"
,Good morning all. Come and find at a number of cycle racks this morning in the town and get ur cycle security marked and on @bikeregister!
,Brilliant visit to Horsforth National Martial Arts College. Confess to being a bit apprehensive though!
,Minister for Africa: pleased 293 women and girls rescued from #BokoHaram. Support for their reintegration with local communities is now key
,So depressing to listen to EU Remainians turning Project Fear into A White Flag. When did they give up on the UK?
,As if all our flickering candles became one great light #Spectra #lightsout @1418NOW
,Why I support the TTIP
,European Southern Observatory operates some of most advanced telescopes in the world. Another non-EU science collaboration. #UKScienceGoesOn
